carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.38,4.75,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.55,5.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.31,4.33,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.21,6.95,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.55,7.48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.32,4.37,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.41,4.83,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.7,5.6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.91,6.24,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.32,4.44,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.91,6.15,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.41,4.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.31,4.3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.7,5.62,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.3,4.32,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2.14,8.25,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.33,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.32,4.44,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.34,4.51,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.3,4.23,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.03,6.47,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.46,5.02,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.14,6.68,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0,6.31,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.57,5.31,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.61,7.53,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.51,5.22,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.01,8.01,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.34,4.49,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.06,6.53,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1.16,6.83,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.01,6.36,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3,4.27,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0.62,5.39,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.26,4.04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.05,6.53,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5,5.14,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.32,4.38,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.52,5.11,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.72,7.82,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.52,5.18,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.32,4.42,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.55,5.26,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.75,5.85,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.02,6.4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.34,7.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1.03,6.51,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.31,4.35,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.54,5.29,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.01,6.45,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.26,4.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.04,6.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.43,4.79,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1.01,6.37,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.03,6.52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.06,6.56,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.22,6.82,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.74,5.85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.72,5.71,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.71,5.7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.5,5.06,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.32,4.37,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.52,7.3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.18,6.76,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.73,5.76,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.3,4.32,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.43,4.83,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.01,6.45,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0.37,4.68,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.38,4.69,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.34,4.52,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.3,7.01,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.92,6.36,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.14,6.6,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.58,5.3,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.68,5.8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.0,6.38,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.38,4.71,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.96,6.4,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.7,5.58,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.93,6.27,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.33,4.41,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1.5,7.38,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.04,6.47,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
